Time (UTC);Open;High;Low;Close;Volume 
2025.11.03 15:01:00;1,94031;1,94043;1,94025;1,94039;147,84
2025.11.03 15:02:00;1,94039;1,94039;1,94026;1,94036;137,28
2025.11.03 15:03:00;1,94034;1,94035;1,94026;1,94035;158,4
2025.11.03 15:04:00;1,94035;1,94044;1,94035;1,94042;132
2025.11.03 15:05:00;1,9404;1,94042;1,94035;1,94036;153,12
2025.11.03 15:06:00;1,94035;1,94042;1,9403;1,9404;153,12
2025.11.03 15:07:00;1,94039;1,94042;1,94033;1,94038;137,28
2025.11.03 15:08:00;1,94039;1,94046;1,94038;1,94045;110,88
2025.11.03 15:09:00;1,94046;1,94046;1,94037;1,94037;84,48
2025.11.03 15:10:00;1,94037;1,94038;1,94035;1,94038;58,08
2025.11.03 15:11:00;1,94038;1,94041;1,94036;1,94038;100,32
2025.11.03 15:12:00;1,94038;1,94044;1,94038;1,94044;89,76
2025.11.03 15:13:00;1,94043;1,94049;1,94043;1,94046;100,32
2025.11.03 15:14:00;1,94045;1,94046;1,9404;1,94042;110,88
2025.11.03 15:15:00;1,94043;1,94048;1,94043;1,94044;100,32
2025.11.03 15:16:00;1,94044;1,94046;1,94041;1,94044;89,76
2025.11.03 15:17:00;1,94043;1,94046;1,94041;1,94043;95,04
2025.11.03 15:18:00;1,94043;1,94044;1,94038;1,94042;110,88
2025.11.03 15:19:00;1,94042;1,94043;1,94035;1,94036;116,16
2025.11.03 15:20:00;1,94035;1,9404;1,94032;1,94034;105,6
2025.11.03 15:21:00;1,94037;1,94042;1,94037;1,94042;89,76
2025.11.03 15:22:00;1,94041;1,94044;1,9404;1,94041;84,48
2025.11.03 15:23:00;1,94042;1,94047;1,94039;1,94046;105,6
2025.11.03 15:24:00;1,94046;1,94054;1,94046;1,94054;95,04
2025.11.03 15:25:00;1,94054;1,9406;1,94054;1,94054;110,88
2025.11.03 15:26:00;1,94054;1,94072;1,94053;1,9407;153,12
2025.11.03 15:27:00;1,94071;1,94074;1,94069;1,9407;116,16
2025.11.03 15:28:00;1,94071;1,94076;1,9407;1,94073;137,28
2025.11.03 15:29:00;1,94073;1,94074;1,94069;1,94071;116,16
2025.11.03 15:30:00;1,94071;1,94074;1,94071;1,94073;116,16
2025.11.03 15:31:00;1,94074;1,94082;1,94074;1,94082;132
2025.11.03 15:32:00;1,94079;1,94079;1,9407;1,9407;116,16
2025.11.03 15:33:00;1,94069;1,94077;1,94065;1,94067;147,84
2025.11.03 15:34:00;1,94066;1,94073;1,94064;1,94073;116,16
2025.11.03 15:35:00;1,9407;1,94078;1,9407;1,94077;121,44
2025.11.03 15:36:00;1,94077;1,94078;1,94073;1,94077;110,88
2025.11.03 15:37:00;1,94077;1,94078;1,94071;1,94073;105,6
2025.11.03 15:38:00;1,94072;1,94073;1,94066;1,94071;147,84
2025.11.03 15:39:00;1,94073;1,94078;1,94069;1,94069;137,28
2025.11.03 15:40:00;1,94073;1,94074;1,94069;1,94071;105,6
2025.11.03 15:41:00;1,94072;1,94074;1,9407;1,94072;137,28
2025.11.03 15:42:00;1,9407;1,94071;1,94067;1,94071;121,44
2025.11.03 15:43:00;1,94072;1,94072;1,94064;1,94064;95,04
2025.11.03 15:44:00;1,94064;1,94065;1,94063;1,94065;116,16
2025.11.03 15:45:00;1,94065;1,94067;1,9406;1,94067;105,6
2025.11.03 15:46:00;1,94068;1,9407;1,94066;1,9407;105,6
2025.11.03 15:47:00;1,94069;1,94071;1,94063;1,94068;105,6
2025.11.03 15:48:00;1,94068;1,94077;1,94067;1,94077;84,48
2025.11.03 15:49:00;1,94077;1,94078;1,94073;1,94073;116,16
2025.11.03 15:50:00;1,94074;1,94079;1,94073;1,94074;110,88
2025.11.03 15:51:00;1,94076;1,94079;1,94076;1,94078;121,44
2025.11.03 15:52:00;1,94078;1,94083;1,94078;1,94082;105,6
2025.11.03 15:53:00;1,94082;1,94083;1,9408;1,9408;89,76
2025.11.03 15:54:00;1,94081;1,94086;1,9408;1,94086;84,48
2025.11.03 15:55:00;1,94086;1,94086;1,94084;1,94084;68,64
2025.11.03 15:56:00;1,94084;1,94085;1,94078;1,94082;116,16
2025.11.03 15:57:00;1,94081;1,94082;1,94077;1,94077;84,48
2025.11.03 15:58:00;1,94077;1,94079;1,9407;1,94075;137,28
2025.11.03 15:59:00;1,94075;1,94078;1,94075;1,94075;100,32
2025.11.03 16:00:00;1,94076;1,94076;1,94059;1,94059;121,44
2025.11.03 16:01:00;1,9406;1,94071;1,94057;1,94071;163,68
2025.11.03 16:02:00;1,9407;1,94073;1,94068;1,94068;121,44
2025.11.03 16:03:00;1,94069;1,94069;1,94057;1,94057;126,72
2025.11.03 16:04:00;1,94058;1,94059;1,94055;1,94057;79,2
2025.11.03 16:05:00;1,94056;1,94056;1,94046;1,94049;116,16
2025.11.03 16:06:00;1,94049;1,94049;1,94043;1,94044;100,32
2025.11.03 16:07:00;1,94043;1,94053;1,94041;1,94053;121,44
2025.11.03 16:08:00;1,94055;1,94055;1,94049;1,94049;84,48
2025.11.03 16:09:00;1,94049;1,94053;1,94048;1,94051;95,04
2025.11.03 16:10:00;1,9405;1,94055;1,94049;1,94055;73,92
2025.11.03 16:11:00;1,94055;1,94057;1,94052;1,94053;84,48
2025.11.03 16:12:00;1,94051;1,94054;1,94051;1,94054;116,16
2025.11.03 16:13:00;1,94053;1,94059;1,94053;1,94054;100,32
2025.11.03 16:14:00;1,94053;1,94056;1,94051;1,94055;95,04
2025.11.03 16:15:00;1,94054;1,94056;1,94052;1,94056;95,04
2025.11.03 16:16:00;1,94057;1,94058;1,94055;1,94058;95,04
2025.11.03 16:17:00;1,94056;1,94064;1,94055;1,94062;110,88
2025.11.03 16:18:00;1,94062;1,94066;1,94062;1,94064;105,6
2025.11.03 16:19:00;1,94065;1,94065;1,94055;1,94057;105,6
2025.11.03 16:20:00;1,94058;1,94059;1,94057;1,94059;89,76
2025.11.03 16:21:00;1,94058;1,94058;1,94048;1,94049;95,04
2025.11.03 16:22:00;1,94049;1,94053;1,94047;1,94047;105,6
2025.11.03 16:23:00;1,94046;1,9405;1,94046;1,9405;89,76
2025.11.03 16:24:00;1,94051;1,94054;1,94051;1,94054;95,04
2025.11.03 16:25:00;1,94054;1,94055;1,94052;1,94054;73,92
2025.11.03 16:26:00;1,94057;1,94057;1,94054;1,94057;105,6
2025.11.03 16:27:00;1,94058;1,94059;1,94054;1,94059;95,04
2025.11.03 16:28:00;1,94058;1,9406;1,94057;1,9406;68,64
2025.11.03 16:29:00;1,94062;1,94066;1,94059;1,94063;95,04
2025.11.03 16:30:00;1,94063;1,94063;1,94057;1,9406;105,6
2025.11.03 16:31:00;1,94061;1,94061;1,94053;1,94055;110,88
2025.11.03 16:32:00;1,94055;1,94055;1,94048;1,94049;95,04
2025.11.03 16:33:00;1,9405;1,94054;1,94047;1,94047;100,32
2025.11.03 16:34:00;1,94047;1,94047;1,94041;1,94044;95,04
2025.11.03 16:35:00;1,94043;1,9405;1,94043;1,9405;121,44
2025.11.03 16:36:00;1,9405;1,94051;1,94047;1,94048;105,6
2025.11.03 16:37:00;1,94047;1,9405;1,94045;1,94047;110,88
2025.11.03 16:38:00;1,94046;1,9405;1,94044;1,94046;89,76
2025.11.03 16:39:00;1,94045;1,94047;1,94043;1,94047;79,2
2025.11.03 16:40:00;1,94048;1,9405;1,94043;1,94044;116,16
2025.11.03 16:41:00;1,94043;1,94045;1,94043;1,94044;79,2
2025.11.03 16:42:00;1,94044;1,94046;1,94044;1,94044;79,2
2025.11.03 16:43:00;1,94045;1,94045;1,94043;1,94043;79,2
2025.11.03 16:44:00;1,94042;1,94042;1,9404;1,94041;89,76
2025.11.03 16:45:00;1,9404;1,9404;1,94039;1,94039;116,16
2025.11.03 16:46:00;1,94038;1,94045;1,94038;1,94045;100,32
2025.11.03 16:47:00;1,94043;1,94044;1,94041;1,94043;116,16
2025.11.03 16:48:00;1,94044;1,94049;1,94044;1,94046;121,44
2025.11.03 16:49:00;1,94046;1,94046;1,94043;1,94045;100,32
2025.11.03 16:50:00;1,94046;1,94048;1,94043;1,94048;63,36
2025.11.03 16:51:00;1,94048;1,94048;1,94043;1,94043;89,76
2025.11.03 16:52:00;1,94043;1,94043;1,94039;1,9404;95,04
2025.11.03 16:53:00;1,94042;1,94042;1,94038;1,94039;79,2
2025.11.03 16:54:00;1,9404;1,9404;1,94037;1,94037;63,36
2025.11.03 16:55:00;1,94038;1,94039;1,94036;1,94037;63,36
2025.11.03 16:56:00;1,94038;1,94038;1,94031;1,94031;68,64
2025.11.03 16:57:00;1,9403;1,94032;1,94028;1,94032;68,64
2025.11.03 16:58:00;1,94033;1,94033;1,9403;1,9403;105,6
2025.11.03 16:59:00;1,94031;1,94031;1,94029;1,9403;68,64
2025.11.03 17:00:00;1,9403;1,94039;1,9403;1,94037;116,16
2025.11.03 17:01:00;1,94037;1,94037;1,94034;1,94035;84,48
2025.11.03 17:02:00;1,94034;1,94035;1,94032;1,94034;79,2
2025.11.03 17:03:00;1,94035;1,94036;1,94028;1,94033;73,92
2025.11.03 17:04:00;1,94031;1,94037;1,9403;1,94035;84,48
2025.11.03 17:05:00;1,94036;1,94037;1,94035;1,94035;100,32
2025.11.03 17:06:00;1,94035;1,94035;1,94034;1,94034;63,36
2025.11.03 17:07:00;1,94034;1,94034;1,94034;1,94034;0
2025.11.03 17:08:00;1,94034;1,94034;1,94034;1,94034;0
2025.11.03 17:09:00;1,9403;1,9403;1,94027;1,9403;84,48
2025.11.03 17:10:00;1,9403;1,94031;1,94022;1,94023;89,76
2025.11.03 17:11:00;1,94023;1,94025;1,94023;1,94024;63,36
2025.11.03 17:12:00;1,94025;1,94025;1,94019;1,94019;68,64
2025.11.03 17:13:00;1,9402;1,9402;1,94018;1,94019;58,08
2025.11.03 17:14:00;1,94019;1,94022;1,94018;1,94018;58,08
2025.11.03 17:15:00;1,94019;1,94019;1,94013;1,94014;84,48
2025.11.03 17:16:00;1,94013;1,94014;1,94004;1,94006;100,32
2025.11.03 17:17:00;1,94008;1,94012;1,94007;1,94008;105,6
2025.11.03 17:18:00;1,94007;1,94009;1,94007;1,94007;63,36
2025.11.03 17:19:00;1,94006;1,94009;1,94003;1,94009;89,76
2025.11.03 17:20:00;1,94009;1,94009;1,93996;1,93997;84,48
2025.11.03 17:21:00;1,93997;1,93997;1,93991;1,93991;63,36
2025.11.03 17:22:00;1,93991;1,93993;1,93985;1,93985;73,92
2025.11.03 17:23:00;1,93986;1,93995;1,93986;1,93993;116,16
2025.11.03 17:24:00;1,93992;1,93994;1,9399;1,93991;68,64
2025.11.03 17:25:00;1,93991;1,94001;1,93991;1,94;89,76
2025.11.03 17:26:00;1,93999;1,94004;1,93999;1,94002;42,24
2025.11.03 17:27:00;1,94001;1,94002;1,93999;1,94002;21,12
2025.11.03 17:28:00;1,94001;1,94004;1,94001;1,94004;21,12
2025.11.03 17:29:00;1,94004;1,94004;1,94002;1,94003;105,6
2025.11.03 17:30:00;1,94002;1,94002;1,93999;1,94;89,76
2025.11.03 17:31:00;1,94;1,94002;1,94;1,94001;68,64
2025.11.03 17:32:00;1,94;1,94;1,93998;1,94;73,92
2025.11.03 17:33:00;1,94;1,94002;1,94;1,94;79,2
2025.11.03 17:34:00;1,94002;1,94002;1,94001;1,94001;63,36
2025.11.03 17:35:00;1,94002;1,94004;1,94;1,94003;89,76
2025.11.03 17:36:00;1,94004;1,94004;1,94001;1,94002;84,48
2025.11.03 17:37:00;1,94001;1,94003;1,94001;1,94002;73,92
2025.11.03 17:38:00;1,94003;1,94003;1,94002;1,94003;36,96
2025.11.03 17:39:00;1,94004;1,94005;1,94002;1,94003;73,92
2025.11.03 17:40:00;1,94002;1,94002;1,94;1,94;58,08
2025.11.03 17:41:00;1,94;1,94002;1,94;1,94;79,2
2025.11.03 17:42:00;1,94;1,94003;1,93996;1,94003;100,32
2025.11.03 17:43:00;1,94004;1,94005;1,94002;1,94003;84,48
2025.11.03 17:44:00;1,94002;1,94006;1,94002;1,94005;95,04
2025.11.03 17:45:00;1,94004;1,94006;1,94003;1,94003;110,88
2025.11.03 17:46:00;1,94003;1,94004;1,94001;1,94003;79,2
2025.11.03 17:47:00;1,94004;1,94008;1,94004;1,94006;36,96
2025.11.03 17:48:00;1,94006;1,94006;1,94004;1,94006;63,36
2025.11.03 17:49:00;1,94004;1,94005;1,94003;1,94005;68,64
2025.11.03 17:50:00;1,94004;1,94005;1,94003;1,94005;63,36
2025.11.03 17:51:00;1,94005;1,94005;1,94004;1,94005;36,96
2025.11.03 17:52:00;1,94005;1,94005;1,94002;1,94002;42,24
2025.11.03 17:53:00;1,94004;1,94009;1,94004;1,94006;42,24
2025.11.03 17:54:00;1,94005;1,94005;1,94003;1,94004;47,52
2025.11.03 17:55:00;1,94003;1,94006;1,94003;1,94006;68,64
2025.11.03 17:56:00;1,94005;1,94005;1,94003;1,94004;68,64
2025.11.03 17:57:00;1,94003;1,94005;1,94001;1,94002;58,08
2025.11.03 17:58:00;1,94003;1,94005;1,94002;1,94004;68,64
2025.11.03 17:59:00;1,94004;1,94004;1,94002;1,94004;52,8
2025.11.03 18:00:00;1,94003;1,94004;1,94001;1,94002;68,64
2025.11.03 18:01:00;1,94002;1,94002;1,94001;1,94001;36,96
2025.11.03 18:02:00;1,94001;1,94007;1,94001;1,94007;58,08
2025.11.03 18:03:00;1,94006;1,94006;1,94003;1,94003;31,68
2025.11.03 18:04:00;1,94004;1,94004;1,94002;1,94003;36,96
2025.11.03 18:05:00;1,94002;1,94002;1,93991;1,93991;79,2
2025.11.03 18:06:00;1,93991;1,93991;1,93989;1,93991;73,92
2025.11.03 18:07:00;1,9399;1,93992;1,9399;1,93992;63,36
2025.11.03 18:08:00;1,93991;1,93992;1,93991;1,93991;63,36
2025.11.03 18:09:00;1,93992;1,93992;1,93991;1,93991;58,08
2025.11.03 18:10:00;1,93993;1,93994;1,93991;1,93994;68,64
2025.11.03 18:11:00;1,93993;1,93996;1,93993;1,93993;89,76
2025.11.03 18:12:00;1,93993;1,93999;1,93993;1,93998;84,48
2025.11.03 18:13:00;1,93997;1,93998;1,93996;1,93998;89,76
2025.11.03 18:14:00;1,93999;1,93999;1,93997;1,93999;52,8
2025.11.03 18:15:00;1,93999;1,94003;1,93999;1,94002;84,48
2025.11.03 18:16:00;1,94004;1,94005;1,94003;1,94005;68,64
2025.11.03 18:17:00;1,94004;1,94006;1,94003;1,94005;84,48
2025.11.03 18:18:00;1,94005;1,94005;1,94004;1,94004;84,48
2025.11.03 18:19:00;1,94005;1,94008;1,94002;1,94003;100,32
2025.11.03 18:20:00;1,94002;1,94005;1,94002;1,94004;105,6
2025.11.03 18:21:00;1,94003;1,94011;1,94003;1,9401;89,76
2025.11.03 18:22:00;1,94009;1,94015;1,94009;1,94013;105,6
2025.11.03 18:23:00;1,94013;1,94016;1,94013;1,94016;79,2
2025.11.03 18:24:00;1,94015;1,94016;1,94014;1,94015;73,92
2025.11.03 18:25:00;1,94015;1,94017;1,94015;1,94015;36,96
2025.11.03 18:26:00;1,94015;1,94018;1,94015;1,94017;36,96
2025.11.03 18:27:00;1,94017;1,94017;1,94012;1,94014;52,8
2025.11.03 18:28:00;1,94012;1,94013;1,9401;1,94012;84,48
2025.11.03 18:29:00;1,94012;1,94015;1,94011;1,94011;89,76
2025.11.03 18:30:00;1,94012;1,94017;1,9401;1,94017;110,88
2025.11.03 18:31:00;1,94017;1,94017;1,94012;1,94014;68,64
2025.11.03 18:32:00;1,94015;1,94015;1,94009;1,94009;52,8
2025.11.03 18:33:00;1,94008;1,94009;1,94003;1,94009;84,48
2025.11.03 18:34:00;1,94009;1,94013;1,94009;1,94011;68,64
2025.11.03 18:35:00;1,94012;1,94012;1,9401;1,94012;84,48
2025.11.03 18:36:00;1,94011;1,94015;1,94008;1,94008;84,48
2025.11.03 18:37:00;1,94007;1,94009;1,94004;1,94008;68,64
2025.11.03 18:38:00;1,94009;1,9401;1,94008;1,9401;47,52
2025.11.03 18:39:00;1,94009;1,94011;1,94009;1,94009;63,36
2025.11.03 18:40:00;1,94009;1,94011;1,94005;1,94005;84,48
2025.11.03 18:41:00;1,94005;1,94005;1,94002;1,94005;68,64
2025.11.03 18:42:00;1,94003;1,94004;1,94002;1,94004;95,04
2025.11.03 18:43:00;1,94003;1,94004;1,93999;1,94;89,76
2025.11.03 18:44:00;1,94001;1,94001;1,93997;1,93999;110,88
2025.11.03 18:45:00;1,94;1,94006;1,94;1,94004;110,88
2025.11.03 18:46:00;1,94005;1,94006;1,94005;1,94005;105,6
2025.11.03 18:47:00;1,94005;1,94009;1,94005;1,94009;89,76
2025.11.03 18:48:00;1,9401;1,94011;1,94006;1,94008;79,2
2025.11.03 18:49:00;1,94009;1,9401;1,94008;1,94009;95,04
2025.11.03 18:50:00;1,94007;1,9401;1,94007;1,94009;68,64
2025.11.03 18:51:00;1,94009;1,94009;1,94005;1,94007;84,48
2025.11.03 18:52:00;1,94008;1,94009;1,94005;1,94005;84,48
2025.11.03 18:53:00;1,94004;1,94005;1,94001;1,94004;89,76
2025.11.03 18:54:00;1,94004;1,94007;1,94001;1,94002;105,6
2025.11.03 18:55:00;1,94001;1,94005;1,94001;1,94004;95,04
2025.11.03 18:56:00;1,94005;1,94006;1,94003;1,94003;95,04
2025.11.03 18:57:00;1,94004;1,94005;1,94003;1,94003;52,8
2025.11.03 18:58:00;1,94002;1,94008;1,94001;1,94005;100,32
2025.11.03 18:59:00;1,94006;1,94006;1,94002;1,94005;68,64
2025.11.03 19:00:00;1,94003;1,94003;1,93998;1,94003;110,88
2025.11.03 19:01:00;1,94004;1,94007;1,94001;1,94006;89,76
2025.11.03 19:02:00;1,94006;1,94009;1,94004;1,94008;105,6
2025.11.03 19:03:00;1,94009;1,94014;1,94008;1,94013;84,48
2025.11.03 19:04:00;1,94012;1,94012;1,94006;1,94011;73,92
2025.11.03 19:05:00;1,9401;1,94014;1,94008;1,9401;89,76
2025.11.03 19:06:00;1,9401;1,94012;1,94009;1,9401;79,2
2025.11.03 19:07:00;1,9401;1,94011;1,94008;1,94009;84,48
2025.11.03 19:08:00;1,94009;1,94012;1,94009;1,9401;68,64
2025.11.03 19:09:00;1,94011;1,94011;1,94008;1,94009;84,48
2025.11.03 19:10:00;1,94009;1,94009;1,94008;1,94009;100,32
2025.11.03 19:11:00;1,94008;1,94009;1,94006;1,94006;110,88
2025.11.03 19:12:00;1,94008;1,94008;1,94006;1,94008;105,6
2025.11.03 19:13:00;1,94007;1,94008;1,94005;1,94006;68,64
2025.11.03 19:14:00;1,94006;1,94006;1,94004;1,94005;58,08
2025.11.03 19:15:00;1,94006;1,94006;1,94004;1,94006;79,2
2025.11.03 19:16:00;1,94006;1,94007;1,94003;1,94007;89,76
2025.11.03 19:17:00;1,94006;1,94009;1,94006;1,94009;73,92
2025.11.03 19:18:00;1,94009;1,94009;1,94008;1,94008;42,24
2025.11.03 19:19:00;1,94009;1,94009;1,94006;1,94008;100,32
2025.11.03 19:20:00;1,94006;1,94007;1,94005;1,94007;79,2
2025.11.03 19:21:00;1,94009;1,94012;1,94006;1,94006;95,04
2025.11.03 19:22:00;1,94006;1,94011;1,94005;1,94011;73,92
2025.11.03 19:23:00;1,94012;1,94012;1,94011;1,94011;21,12
2025.11.03 19:24:00;1,9401;1,94011;1,94006;1,94007;68,64
2025.11.03 19:25:00;1,94007;1,94008;1,94006;1,94006;79,2
2025.11.03 19:26:00;1,94007;1,94007;1,94005;1,94006;47,52
2025.11.03 19:27:00;1,94005;1,94007;1,94004;1,94006;63,36
2025.11.03 19:28:00;1,94005;1,94008;1,94005;1,94008;126,72
2025.11.03 19:29:00;1,94008;1,94011;1,94008;1,94009;105,6
2025.11.03 19:30:00;1,94009;1,94009;1,94007;1,94009;105,6
2025.11.03 19:31:00;1,94008;1,94013;1,94008;1,94012;73,92
2025.11.03 19:32:00;1,94011;1,94012;1,94011;1,94012;52,8
2025.11.03 19:33:00;1,94012;1,94015;1,94011;1,94012;68,64
2025.11.03 19:34:00;1,94013;1,94014;1,94008;1,94009;105,6
2025.11.03 19:35:00;1,94008;1,9401;1,94007;1,94009;84,48
2025.11.03 19:36:00;1,94009;1,94012;1,94009;1,94012;63,36
2025.11.03 19:37:00;1,94012;1,94014;1,94011;1,94012;100,32
2025.11.03 19:38:00;1,94011;1,94012;1,94011;1,94012;84,48
2025.11.03 19:39:00;1,94011;1,94013;1,94011;1,94012;47,52
2025.11.03 19:40:00;1,94011;1,94014;1,9401;1,94013;79,2
2025.11.03 19:41:00;1,94012;1,94014;1,94009;1,94012;105,6
2025.11.03 19:42:00;1,94012;1,94015;1,94012;1,94015;58,08
2025.11.03 19:43:00;1,94014;1,94015;1,94013;1,94014;42,24
2025.11.03 19:44:00;1,94015;1,94015;1,9401;1,94012;68,64
2025.11.03 19:45:00;1,94011;1,94012;1,94011;1,94011;52,8
2025.11.03 19:46:00;1,94011;1,94011;1,94008;1,94009;95,04
2025.11.03 19:47:00;1,94008;1,9401;1,94007;1,94008;79,2
2025.11.03 19:48:00;1,94009;1,94011;1,94008;1,94008;89,76
2025.11.03 19:49:00;1,94008;1,94009;1,94006;1,94007;79,2
2025.11.03 19:50:00;1,94007;1,94009;1,94006;1,94009;89,76
2025.11.03 19:51:00;1,9401;1,9401;1,94006;1,94006;84,48
2025.11.03 19:52:00;1,94007;1,94008;1,94006;1,94007;79,2
2025.11.03 19:53:00;1,94008;1,94008;1,94006;1,94007;58,08
2025.11.03 19:54:00;1,94006;1,94007;1,94006;1,94007;36,96
2025.11.03 19:55:00;1,94007;1,94009;1,94007;1,94008;95,04
2025.11.03 19:56:00;1,94007;1,94009;1,94007;1,94008;68,64
2025.11.03 19:57:00;1,94009;1,9401;1,94008;1,94009;95,04
2025.11.03 19:58:00;1,94009;1,94011;1,94009;1,9401;73,92
2025.11.03 19:59:00;1,94011;1,94011;1,94008;1,9401;100,32
2025.11.03 20:00:00;1,94008;1,94013;1,94008;1,94012;63,36
2025.11.03 20:01:00;1,94011;1,94014;1,94009;1,9401;89,76
2025.11.03 20:02:00;1,94009;1,94009;1,94008;1,94008;47,52
2025.11.03 20:03:00;1,94008;1,94009;1,94006;1,94007;68,64
2025.11.03 20:04:00;1,94006;1,94007;1,94006;1,94007;42,24
2025.11.03 20:05:00;1,94006;1,94007;1,94006;1,94007;47,52
2025.11.03 20:06:00;1,94007;1,94007;1,94006;1,94006;15,84
2025.11.03 20:07:00;1,94007;1,94009;1,94006;1,94008;73,92
2025.11.03 20:08:00;1,94008;1,94008;1,94006;1,94008;26,4
2025.11.03 20:09:00;1,94007;1,94008;1,94006;1,94008;68,64
2025.11.03 20:10:00;1,94009;1,94012;1,94009;1,94011;42,24
2025.11.03 20:11:00;1,9401;1,94011;1,94008;1,94009;42,24
2025.11.03 20:12:00;1,94009;1,94009;1,94007;1,94007;26,4
2025.11.03 20:13:00;1,94008;1,94008;1,94006;1,94008;52,8
2025.11.03 20:14:00;1,94008;1,9401;1,94007;1,94007;42,24
2025.11.03 20:15:00;1,94007;1,94009;1,94006;1,94009;73,92
2025.11.03 20:16:00;1,94008;1,94008;1,94006;1,94006;42,24
2025.11.03 20:17:00;1,94005;1,94009;1,94005;1,94008;36,96
2025.11.03 20:18:00;1,94009;1,94009;1,94006;1,94008;42,24
2025.11.03 20:19:00;1,94008;1,94008;1,94007;1,94008;42,24
2025.11.03 20:20:00;1,94009;1,94009;1,94006;1,94008;47,52
2025.11.03 20:21:00;1,94008;1,9401;1,94007;1,9401;58,08
2025.11.03 20:22:00;1,9401;1,94012;1,94009;1,94009;68,64
2025.11.03 20:23:00;1,9401;1,94012;1,94006;1,9401;89,76
2025.11.03 20:24:00;1,94009;1,94011;1,94009;1,94011;58,08
2025.11.03 20:25:00;1,94011;1,94016;1,94011;1,94016;73,92
2025.11.03 20:26:00;1,94016;1,94016;1,94015;1,94016;42,24
2025.11.03 20:27:00;1,94015;1,94015;1,94014;1,94015;15,84
2025.11.03 20:28:00;1,94014;1,94016;1,94012;1,94015;58,08
2025.11.03 20:29:00;1,94015;1,94016;1,94014;1,94015;63,36
2025.11.03 20:30:00;1,94015;1,94016;1,94015;1,94016;26,4
2025.11.03 20:31:00;1,94017;1,94017;1,94015;1,94015;42,24
2025.11.03 20:32:00;1,94015;1,94016;1,94015;1,94015;31,68
2025.11.03 20:33:00;1,94014;1,94018;1,94014;1,94017;73,92
2025.11.03 20:34:00;1,94017;1,94018;1,94017;1,94018;15,84
2025.11.03 20:35:00;1,94017;1,94018;1,94017;1,94018;42,24
2025.11.03 20:36:00;1,94017;1,94019;1,94017;1,94017;63,36
2025.11.03 20:37:00;1,94017;1,94018;1,94017;1,94018;42,24
2025.11.03 20:38:00;1,94018;1,94018;1,94017;1,94018;31,68
2025.11.03 20:39:00;1,94017;1,94018;1,94017;1,94017;36,96
2025.11.03 20:40:00;1,94017;1,94018;1,94016;1,94016;26,4
2025.11.03 20:41:00;1,94017;1,94018;1,94017;1,94018;36,96
2025.11.03 20:42:00;1,94018;1,94018;1,94015;1,94015;42,24
2025.11.03 20:43:00;1,94014;1,94014;1,94013;1,94013;42,24
2025.11.03 20:44:00;1,94013;1,94014;1,94013;1,94013;36,96
2025.11.03 20:45:00;1,94012;1,94013;1,9401;1,94012;89,76
2025.11.03 20:46:00;1,94012;1,94012;1,9401;1,94011;58,08
2025.11.03 20:47:00;1,9401;1,94013;1,94009;1,94009;79,2
2025.11.03 20:48:00;1,94011;1,94011;1,94008;1,94008;42,24
2025.11.03 20:49:00;1,94009;1,9401;1,94003;1,94005;95,04
2025.11.03 20:50:00;1,94006;1,94006;1,94002;1,94003;42,24
2025.11.03 20:51:00;1,94002;1,94003;1,94002;1,94003;42,24
2025.11.03 20:52:00;1,94002;1,94002;1,94001;1,94002;58,08
2025.11.03 20:53:00;1,94002;1,94003;1,94002;1,94002;47,52
2025.11.03 20:54:00;1,94002;1,94002;1,94002;1,94002;0
2025.11.03 20:55:00;1,94002;1,94002;1,94002;1,94002;10,56
2025.11.03 20:56:00;1,94001;1,94016;1,94001;1,94015;84,48
2025.11.03 20:57:00;1,94016;1,94016;1,94012;1,94012;58,08
2025.11.03 20:58:00;1,94012;1,94012;1,94011;1,94011;21,12
2025.11.03 20:59:00;1,94011;1,94013;1,9401;1,94013;31,68
2025.11.03 21:00:00;1,94012;1,94015;1,94012;1,94015;26,4
2025.11.03 21:01:00;1,94015;1,94015;1,94013;1,94013;26,4
2025.11.03 21:02:00;1,94013;1,94015;1,94013;1,94015;47,52
2025.11.03 21:03:00;1,94015;1,94015;1,94014;1,94015;73,92
2025.11.03 21:04:00;1,94014;1,94015;1,94014;1,94015;79,2
2025.11.03 21:05:00;1,94014;1,94015;1,94014;1,94015;52,8
2025.11.03 21:06:00;1,94014;1,94014;1,94014;1,94014;21,12
2025.11.03 21:07:00;1,94014;1,94015;1,94012;1,94015;42,24
2025.11.03 21:08:00;1,94015;1,94015;1,94014;1,94014;10,56
2025.11.03 21:09:00;1,94015;1,94015;1,94012;1,94012;36,96
2025.11.03 21:10:00;1,94013;1,94013;1,94012;1,94013;15,84
2025.11.03 21:11:00;1,94013;1,94013;1,94012;1,94012;10,56
2025.11.03 21:12:00;1,94013;1,94014;1,94011;1,94012;26,4
2025.11.03 21:13:00;1,94011;1,94015;1,94011;1,94015;21,12
2025.11.03 21:14:00;1,94015;1,94016;1,94014;1,94015;31,68
2025.11.03 21:15:00;1,94016;1,94016;1,94014;1,94015;47,52
2025.11.03 21:16:00;1,94016;1,94016;1,94014;1,94014;42,24
2025.11.03 21:17:00;1,94014;1,94015;1,94014;1,94015;31,68
2025.11.03 21:18:00;1,94014;1,94015;1,94013;1,94014;42,24
